instance_id,N,M,correlation,f,class_ordering,status,profit,wall_time_s,gap_pct_vs_best
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed15.json.gz,100000,20,inversely_strongly,0.5,adversarial,timeout,29001727,5593.659292666998,0.0
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed16.json.gz,100000,20,inversely_strongly,0.5,sequential,timeout,1064350,306.8721902920515,96.2967761859693
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed16.json.gz,100000,20,inversely_strongly,0.5,random,timeout,3131881,306.27902145899134,89.10315563309975
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed16.json.gz,100000,20,inversely_strongly,0.5,adversarial,timeout,28741174,4553.228333332983,0.0
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed17.json.gz,100000,20,inversely_strongly,0.5,sequential,timeout,1533424,306.43996541702654,94.67058480640665
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed17.json.gz,100000,20,inversely_strongly,0.5,random,timeout,3597178,306.4763869579765,87.4980076695945
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed17.json.gz,100000,20,inversely_strongly,0.5,adversarial,timeout,28772838,4585.924262958986,0.0
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed2.json.gz,100000,20,inversely_strongly,0.5,sequential,timeout,521983,306.65118104196154,98.18167890566669
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed2.json.gz,100000,20,inversely_strongly,0.5,random,timeout,1523146,306.67380599997705,94.69414041922933
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed2.json.gz,100000,20,inversely_strongly,0.5,adversarial,timeout,28706866,5535.578047415998,0.0
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed20.json.gz,100000,20,inversely_strongly,0.5,sequential,timeout,1584804,306.73327550000977,94.52723972528801
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed20.json.gz,100000,20,inversely_strongly,0.5,random,timeout,1518925,306.62586608401034,94.75473787277991
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed20.json.gz,100000,20,inversely_strongly,0.5,adversarial,timeout,28958038,5554.968738625001,0.0
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed21.json.gz,100000,20,inversely_strongly,0.5,sequential,timeout,4106335,305.92510766600026,85.81926843962
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed21.json.gz,100000,20,inversely_strongly,0.5,random,timeout,4130220,306.34744070802117,85.73678447927101
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed21.json.gz,100000,20,inversely_strongly,0.5,adversarial,timeout,28957145,4741.789997957996,0.0
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed22.json.gz,100000,20,inversely_strongly,0.5,sequential,timeout,2562216,306.13246070902096,91.1230855050232
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed22.json.gz,100000,20,inversely_strongly,0.5,random,timeout,514091,306.9430456670234,98.21890822255534
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed22.json.gz,100000,20,inversely_strongly,0.5,adversarial,timeout,28863813,5589.958430791972,0.0
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed23.json.gz,100000,20,inversely_strongly,0.5,sequential,timeout,1502275,306.7281374579761,94.83766003932557
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed23.json.gz,100000,20,inversely_strongly,0.5,random,timeout,529015,307.02824254200095,98.18212026806265
